location,timestamp,pm25,temperature,humidity,pm25_scaled,temperature_scaled,humidity_scaled,date,hour,pm25_roll_avg_3,temperature_roll_avg_3,pm25_lag_1,temperature_lag_1,pm25_rate_of_change,temperature_rate_of_change
NewDelhi-8118,2025-02-05 17:00:00+00:00,145.5,24.8,79.8,0.3993067855600297,0.5444807394026088,1.2608636201899384,2025-02-05,17,134.66666666666666,16.10000000000002,135.0,16.1,10.5,8.7
NewDelhi-8118,2025-02-05 17:30:00+00:00,156.0,19.15,55.45,0.5395270946280718,-0.16084184548069205,-0.3371017968996142,2025-02-05,17,145.5,20.016666666666683,145.5,24.8,10.5,-5.650000000000002
NewDelhi-8118,2025-02-05 18:00:00+00:00,154.5,13.5,31.1,0.5194956219040658,-0.8661644303639925,-1.9350672139891674,2025-02-05,18,152.0,19.15000000000002,156.0,19.15,-1.5,-5.649999999999999
NewDelhi-8118,2025-02-05 18:30:00+00:00,153.0,15.7,54.45,0.49946414918005977,-0.5915255477545658,-0.40272666002444185,2025-02-05,18,154.5,16.116666666666685,154.5,13.5,-1.5,2.1999999999999993
NewDelhi-8118,2025-02-05 19:00:00+00:00,142.0,17.9,77.8,0.35256668253734896,-0.3168866651451391,1.129613893940283,2025-02-05,19,149.83333333333334,15.700000000000017,153.0,15.7,-11.0,2.1999999999999993
NewDelhi-8118,2025-02-05 19:30:00+00:00,131.0,19.35,70.8,0.20566921589463816,-0.1358746743343802,0.6702398520664897,2025-02-05,19,142.0,17.65000000000002,142.0,17.9,-11.0,1.4500000000000028
NewDelhi-8118,2025-02-05 20:00:00+00:00,132.5,20.8,63.8,0.22570068861864417,0.04513731647637828,0.2108658101926962,2025-02-05,20,135.16666666666666,19.35000000000002,131.0,19.35,1.5,1.4499999999999993
NewDelhi-8118,2025-02-05 20:30:00+00:00,134.0,17.9,51.7,0.2457321613426502,-0.3168866651451391,-0.5831950336177179,2025-02-05,20,132.5,19.35000000000002,132.5,20.8,1.5,-2.900000000000002
NewDelhi-8118,2025-02-05 21:00:00+00:00,131.5,15.0,39.6,0.21234637346930685,-0.678910646766656,-1.3772558774281325,2025-02-05,21,132.66666666666666,17.90000000000002,134.0,17.9,-2.5,-2.8999999999999986
NewDelhi-8118,2025-02-05 21:30:00+00:00,129.0,22.95,53.900000000000006,0.17896058559596348,0.31353440629922696,-0.4388203347430969,2025-02-05,21,131.5,18.616666666666685,131.5,15.0,-2.5,7.949999999999999
NewDelhi-8118,2025-02-05 22:00:00+00:00,132.0,30.9,68.2,0.2190235310439755,1.30597945936511,0.4996152079419382,2025-02-05,22,130.83333333333334,22.950000000000017,129.0,22.95,3.0,7.949999999999999
NewDelhi-8118,2025-02-05 22:30:00+00:00,135.0,30.2,74.0,0.25908647649198757,1.2185943603530198,0.8802394140659383,2025-02-05,22,132.0,28.016666666666683,132.0,30.9,3.0,-0.6999999999999993
NewDelhi-8118,2025-02-05 23:00:00+00:00,133.5,29.5,79.8,0.23905500376798153,1.1312092613409295,1.2608636201899384,2025-02-05,23,133.5,30.200000000000017,135.0,30.2,-1.5,-0.6999999999999993
NewDelhi-8118,2025-02-05 23:30:00+00:00,132.0,17.5,79.55,0.2190235310439755,-0.36682100743776197,1.2444574044087315,2025-02-05,23,133.5,25.733333333333352,133.5,29.5,-1.5,-12.0
NewDelhi-8118,2025-02-06 00:00:00+00:00,130.0,5.5,79.3,0.1923149007453008,-1.8648512762164533,1.2280511886275247,2025-02-06,0,131.83333333333334,17.500000000000018,132.0,17.5,-2.0,-12.0
NewDelhi-8118,2025-02-06 00:30:00+00:00,128.0,18.75,62.65,0.16560627044662612,-0.21077618777331494,0.13539721759914453,2025-02-06,0,130.0,13.916666666666686,130.0,5.5,-2.0,13.25
NewDelhi-8118,2025-02-06 01:00:00+00:00,123.0,32.0,46.0,0.09883469469993938,1.4432989006698236,-0.9572567534292357,2025-02-06,1,127.0,18.750000000000018,128.0,18.75,-5.0,13.25
NewDelhi-8118,2025-02-06 01:30:00+00:00,118.0,27.3,41.75,0.03206311895325266,0.8565703787315028,-1.236162421709753,2025-02-06,1,123.0,26.016666666666683,123.0,32.0,-5.0,-4.699999999999999
NewDelhi-8118,2025-02-06 02:00:00+00:00,118.0,22.6,37.5,0.03206311895325266,0.26984185679318207,-1.5150680899902706,2025-02-06,2,119.66666666666667,27.300000000000022,118.0,27.3,0.0,-4.699999999999999
NewDelhi-8118,2025-02-06 02:30:00+00:00,118.0,16.700000000000003,61.1,0.03206311895325266,-0.4666896920230077,0.033678679755661856,2025-02-06,2,118.0,22.20000000000002,118.0,22.6,0.0,-5.899999999999999
NewDelhi-8118,2025-02-06 03:00:00+00:00,122.0,10.8,84.7,0.08548037955060205,-1.203221240839198,1.5824254495015944,2025-02-06,3,119.33333333333333,16.70000000000002,118.0,16.700000000000003,4.0,-5.900000000000002
NewDelhi-8118,2025-02-06 03:30:00+00:00,126.0,19.5,70.45,0.13889764014795142,-0.11714929597464671,0.6472711499728004,2025-02-06,3,122.0,15.666666666666686,122.0,10.8,4.0,8.7
NewDelhi-8118,2025-02-06 04:00:00+00:00,127.0,28.2,56.2,0.15225195529728877,0.9689226488899045,-0.2878831495559935,2025-02-06,4,125.0,19.500000000000018,126.0,19.5,1.0,8.7
NewDelhi-8118,2025-02-06 04:30:00+00:00,128.0,28.1,59.5,0.16560627044662612,0.956439063316749,-0.07132110124406246,2025-02-06,4,127.0,25.26666666666669,127.0,28.2,1.0,-0.09999999999999787
NewDelhi-8118,2025-02-06 05:00:00+00:00,115.5,28.0,62.8,-0.0013226689200907084,0.943955477743593,0.14524094706786858,2025-02-06,5,123.5,28.100000000000023,128.0,28.1,-12.5,-0.10000000000000142
NewDelhi-8118,2025-02-06 05:30:00+00:00,103.0,17.9,72.9,-0.16825160828680755,-0.3168866651451391,0.8080520646286283,2025-02-06,5,115.5,24.666666666666686,115.5,28.0,-12.5,-10.100000000000001
NewDelhi-8118,2025-02-06 06:00:00+00:00,89.5,7.8,83.0,-0.3485348628028617,-1.5777288080338707,1.4708631821893872,2025-02-06,6,102.66666666666667,17.900000000000016,103.0,17.9,-13.5,-10.099999999999998
NewDelhi-8118,2025-02-06 06:30:00+00:00,76.0,16.9,75.0,-0.5288181173189159,-0.4417225208766967,0.9458642771907659,2025-02-06,6,89.5,14.200000000000017,89.5,7.8,-13.5,9.099999999999998
NewDelhi-8118,2025-02-06 07:00:00+00:00,61.0,26.0,67.0,-0.7291328445589761,0.6942837662804778,0.42086537219214487,2025-02-06,7,75.5,16.90000000000002,76.0,16.9,-15.0,9.100000000000001
NewDelhi-8118,2025-02-06 07:30:00+00:00,46.0,29.3,72.4,-0.9294475717990363,1.1062420901946182,0.7752396330662145,2025-02-06,7,61.0,24.066666666666688,61.0,26.0,-15.0,3.3000000000000007
NewDelhi-8118,2025-02-06 08:00:00+00:00,38.5,32.6,77.8,-1.0296049354190664,1.5182004141087584,1.129613893940283,2025-02-06,8,48.5,29.300000000000022,46.0,29.3,-7.5,3.3000000000000007
NewDelhi-8118,2025-02-06 08:30:00+00:00,31.0,22.15,76.35,-1.1297622990390965,0.2136657217139808,1.034457842409283,2025-02-06,8,38.5,28.016666666666683,38.5,32.6,-7.5,-10.450000000000003
NewDelhi-8118,2025-02-06 09:00:00+00:00,33.5,11.7,74.9,-1.096376511165753,-1.0908689706807964,0.9393017908782836,2025-02-06,9,34.333333333333336,22.15000000000002,31.0,22.15,2.5,-10.45
NewDelhi-8118,2025-02-06 09:30:00+00:00,36.0,13.5,81.5,-1.0629907232924098,-0.8661644303639925,1.3724258875021456,2025-02-06,9,33.5,15.783333333333351,33.5,11.7,2.5,1.8000000000000007
NewDelhi-8118,2025-02-06 10:00:00+00:00,35.0,15.3,88.1,-1.076345038441747,-0.6414598900471886,1.8055499841260076,2025-02-06,10,34.833333333333336,13.50000000000002,36.0,13.5,-1.0,1.8000000000000007
NewDelhi-8118,2025-02-06 10:30:00+00:00,34.0,19.05,60.65,-1.0896993535910844,-0.17332543105384757,0.004147491349489233,2025-02-06,10,35.0,15.950000000000019,35.0,15.3,-1.0,3.75
NewDelhi-8118,2025-02-06 11:00:00+00:00,36.5,22.8,33.2,-1.0563135657177412,0.29480902793949354,-1.7972550014270292,2025-02-06,11,35.166666666666664,19.050000000000022,34.0,19.05,2.5,3.75
NewDelhi-8118,2025-02-06 11:30:00+00:00,39.0,28.200000000000003,51.25,-1.0229277778443977,0.968922648889905,-0.6127262220238905,2025-02-06,11,36.5,23.350000000000023,36.5,22.8,2.5,5.400000000000002
NewDelhi-8118,2025-02-06 12:00:00+00:00,41.5,33.6,69.3,-0.9895419899710544,1.6430362698403158,0.5718025573792482,2025-02-06,12,39.0,28.200000000000017,39.0,28.200000000000003,2.5,5.399999999999999
NewDelhi-8118,2025-02-06 12:30:00+00:00,44.0,26.6,68.1,-0.956156202097711,0.7691852797194125,0.4930527216294549,2025-02-06,12,41.5,29.466666666666686,41.5,33.6,2.5,-7.0
NewDelhi-8118,2025-02-06 13:00:00+00:00,52.5,19.6,66.9,-0.8426445233283435,-0.10466571040149078,0.41430288587966246,2025-02-06,13,46.0,26.600000000000023,44.0,26.6,8.5,-7.0
NewDelhi-8118,2025-02-06 13:30:00+00:00,61.0,26.25,59.550000000000004,-0.7291328445589761,0.7254927302133672,-0.0680398580878208,2025-02-06,13,52.5,24.150000000000016,52.5,19.6,8.5,6.649999999999999
NewDelhi-8118,2025-02-06 14:00:00+00:00,72.5,32.9,52.2,-0.5755582203415966,1.5556511708282252,-0.5503826020553041,2025-02-06,14,62.0,26.250000000000018,61.0,26.25,11.5,6.649999999999999
NewDelhi-8118,2025-02-06 14:30:00+00:00,84.0,22.65,68.85,-0.42198359612421715,0.2760836495797596,0.5422713689730756,2025-02-06,14,72.5,27.26666666666668,72.5,32.9,11.5,-10.25
NewDelhi-8118,2025-02-06 15:00:00+00:00,87.0,12.4,85.5,-0.38192065067620506,-1.0034838716687058,1.6349253400014563,2025-02-06,15,81.16666666666667,22.650000000000016,84.0,22.65,3.0,-10.249999999999998
NewDelhi-8118,2025-02-06 15:30:00+00:00,90.0,21.0,59.45,-0.34185770522819303,0.07010448762268971,-0.07460234440030365,2025-02-06,15,87.0,18.683333333333348,87.0,12.4,3.0,8.6
NewDelhi-8118,2025-02-06 16:00:00+00:00,91.5,29.6,33.4,-0.321826232504187,1.1436928469140855,-1.784130028802064,2025-02-06,16,89.5,21.000000000000018,90.0,21.0,1.5,8.600000000000001
NewDelhi-8118,2025-02-06 16:30:00+00:00,93.0,22.200000000000003,34.05,-0.301794759780181,0.2199075145005592,-1.741473867770926,2025-02-06,16,91.5,24.266666666666683,91.5,29.6,1.5,-7.399999999999999
NewDelhi-8118,2025-02-06 17:00:00+00:00,85.0,14.8,34.7,-0.40862928097487977,-0.7038778179129674,-1.6988177067397878,2025-02-06,17,89.83333333333333,22.200000000000017,93.0,22.200000000000003,-8.0,-7.400000000000002
NewDelhi-8118,2025-02-06 17:30:00+00:00,77.0,17.05,62.25,-0.5154638021695785,-0.4229971425169628,0.10914727234921355,2025-02-06,17,85.0,18.016666666666683,85.0,14.8,-8.0,2.25
NewDelhi-8118,2025-02-06 18:00:00+00:00,78.5,19.3,89.8,-0.49543232944557253,-0.14211646712095816,1.9171122514382148,2025-02-06,18,80.16666666666667,17.050000000000015,77.0,17.05,1.5,2.25
NewDelhi-8118,2025-02-06 18:30:00+00:00,80.0,21.75,73.6,-0.4754008567215665,0.16373137942135793,0.8539894688160069,2025-02-06,18,78.5,19.366666666666685,78.5,19.3,1.5,2.4499999999999993
NewDelhi-8118,2025-02-06 19:00:00+00:00,87.5,24.2,57.4,-0.37524349310153643,0.469579225963674,-0.2091333138062006,2025-02-06,19,82.0,21.750000000000018,80.0,21.75,7.5,2.4499999999999993
NewDelhi-8118,2025-02-06 19:30:00+00:00,95.0,21.45,67.3,-0.2750861294815063,0.12628062270189055,0.4405528311295929,2025-02-06,19,87.5,22.466666666666683,87.5,24.2,7.5,-2.75
NewDelhi-8118,2025-02-06 20:00:00+00:00,91.0,18.7,77.2,-0.3285033900788557,-0.2170179805598929,1.090238976065387,2025-02-06,20,91.16666666666667,21.450000000000017,95.0,21.45,-4.0,-2.75
NewDelhi-8118,2025-02-06 20:30:00+00:00,87.0,21.25,69.3,-0.38192065067620506,0.10131345155557912,0.5718025573792482,2025-02-06,20,91.0,20.466666666666683,91.0,18.7,-4.0,2.5500000000000007
NewDelhi-8118,2025-02-06 21:00:00+00:00,93.0,23.8,61.4,-0.301794759780181,0.4196448836710511,0.053366138693109966,2025-02-06,21,90.33333333333333,21.250000000000014,87.0,21.25,6.0,2.5500000000000007
NewDelhi-8118,2025-02-06 21:30:00+00:00,99.0,17.55,54.849999999999994,-0.22166886888415693,-0.360579214651184,-0.3764767147745114,2025-02-06,21,93.0,20.866666666666685,93.0,23.8,6.0,-6.25
NewDelhi-8118,2025-02-06 22:00:00+00:00,101.0,11.3,48.3,-0.19496023858548223,-1.1408033129734192,-0.8063195682421322,2025-02-06,22,97.66666666666667,17.550000000000015,99.0,17.55,2.0,-6.25
NewDelhi-8118,2025-02-06 22:30:00+00:00,103.0,14.950000000000001,47.099999999999994,-0.16825160828680755,-0.6851524395532338,-0.8850694039919256,2025-02-06,22,101.0,14.600000000000017,101.0,11.3,2.0,3.6500000000000004
NewDelhi-8118,2025-02-06 23:00:00+00:00,100.5,18.6,45.9,-0.20163739616015092,-0.2295015661330484,-0.9638192397417185,2025-02-06,23,101.5,14.950000000000017,103.0,14.950000000000001,-2.5,3.6500000000000004
NewDelhi-8118,2025-02-06 23:30:00+00:00,98.0,14.75,57.099999999999994,-0.2350231840334943,-0.7101196106995454,-0.22882077274364918,2025-02-06,23,100.5,16.10000000000002,100.5,18.6,-2.5,-3.8500000000000014
NewDelhi-8118,2025-02-07 00:00:00+00:00,95.5,10.9,68.3,-0.26840897190683766,-1.1907376552660422,0.5061776942544206,2025-02-07,0,98.0,14.75000000000002,98.0,14.75,-2.5,-3.8499999999999996
NewDelhi-8118,2025-02-07 00:30:00+00:00,93.0,21.7,60.75,-0.301794759780181,0.15748958663477997,0.01070997766197209,2025-02-07,0,95.5,15.783333333333351,95.5,10.9,-2.5,10.799999999999999
NewDelhi-8118,2025-02-07 01:00:00+00:00,89.0,32.5,53.2,-0.3552120203775304,1.5057168285356024,-0.4847577389304764,2025-02-07,1,92.5,21.700000000000017,93.0,21.7,-4.0,10.8
NewDelhi-8118,2025-02-07 01:30:00+00:00,85.0,20.35,43.650000000000006,-0.40862928097487977,-0.011038818602822562,-1.11147518177258,2025-02-07,1,89.0,24.85000000000002,89.0,32.5,-4.0,-12.149999999999999
NewDelhi-8118,2025-02-07 02:00:00+00:00,84.0,8.2,34.1,-0.42198359612421715,-1.5277944657412479,-1.7381926246146844,2025-02-07,2,86.0,20.35000000000002,85.0,20.35,-1.0,-12.150000000000002
NewDelhi-8118,2025-02-07 02:30:00+00:00,83.0,19.799999999999997,38.1,-0.4353379112735545,-0.07969853925517978,-1.4756931721153739,2025-02-07,2,84.0,16.116666666666685,84.0,8.2,-1.0,11.599999999999998
NewDelhi-8118,2025-02-07 03:00:00+00:00,85.0,31.4,42.1,-0.40862928097487977,1.3683973872308888,-1.2131937196160634,2025-02-07,3,84.0,19.800000000000015,83.0,19.799999999999997,2.0,11.600000000000001
NewDelhi-8118,2025-02-07 03:30:00+00:00,87.0,28.799999999999997,54.599999999999994,-0.38192065067620506,1.043824162328839,-0.39288293055571827,2025-02-07,3,85.0,26.666666666666682,85.0,31.4,2.0,-2.6000000000000014
NewDelhi-8118,2025-02-07 04:00:00+00:00,83.0,26.2,67.1,-0.4353379112735545,0.7192509374267892,0.4274278585046272,2025-02-07,4,85.0,28.80000000000001,87.0,28.799999999999997,-4.0,-2.599999999999998
NewDelhi-8118,2025-02-07 04:30:00+00:00,79.0,30.0,63.5,-0.48875517187090384,1.1936271892067083,0.1911783512552481,2025-02-07,4,83.0,28.333333333333353,83.0,26.2,-4.0,3.8000000000000007
NewDelhi-8118,2025-02-07 05:00:00+00:00,72.0,33.8,59.9,-0.5822353779162653,1.668003440986627,-0.0450711559941315,2025-02-07,5,78.0,30.000000000000018,79.0,30.0,-7.0,3.799999999999997
NewDelhi-8118,2025-02-07 05:30:00+00:00,65.0,26.049999999999997,58.0,-0.6757155839616267,0.7005255590670554,-0.16975839593130393,2025-02-07,5,72.0,29.950000000000017,72.0,33.8,-7.0,-7.75
NewDelhi-8118,2025-02-07 06:00:00+00:00,56.0,18.3,56.1,-0.7959044203056629,-0.2669523228525158,-0.29444563586847633,2025-02-07,6,64.33333333333333,26.050000000000015,65.0,26.049999999999997,-9.0,-7.7499999999999964
NewDelhi-8118,2025-02-07 06:30:00+00:00,47.0,25.75,72.15,-0.916093256649699,0.6630748023475884,0.7588334172850075,2025-02-07,6,56.0,23.366666666666685,56.0,18.3,-9.0,7.449999999999999
NewDelhi-8118,2025-02-07 07:00:00+00:00,41.5,33.2,88.2,-0.9895419899710544,1.593101927547693,1.812112470438491,2025-02-07,7,48.166666666666664,25.750000000000018,47.0,25.75,-5.5,7.450000000000003
NewDelhi-8118,2025-02-07 07:30:00+00:00,36.0,30.200000000000003,88.05000000000001,-1.0629907232924098,1.2185943603530203,1.8022687409697675,2025-02-07,7,41.5,29.716666666666686,41.5,33.2,-5.5,-3.0
NewDelhi-8118,2025-02-07 08:00:00+00:00,31.5,27.2,87.9,-1.1230851414644278,0.8440867931583469,1.792425011501043,2025-02-07,8,36.333333333333336,30.20000000000002,36.0,30.200000000000003,-4.5,-3.0000000000000036
NewDelhi-8118,2025-02-07 08:30:00+00:00,27.0,29.2,77.5,-1.1831795596364458,1.0937585046214622,1.109926435002835,2025-02-07,8,31.5,28.866666666666685,31.5,27.2,-4.5,2.0
NewDelhi-8118,2025-02-07 09:00:00+00:00,34.5,31.2,67.1,-1.0830221960164157,1.3434302160845775,0.4274278585046272,2025-02-07,9,31.0,29.200000000000017,27.0,29.2,7.5,2.0
NewDelhi-8118,2025-02-07 09:30:00+00:00,42.0,22.45,66.05,-0.9828648323963857,0.2511164784334482,0.3585217522235584,2025-02-07,9,34.5,27.616666666666685,34.5,31.2,7.5,-8.75
NewDelhi-8118,2025-02-07 10:00:00+00:00,41.5,13.7,65.0,-0.9895419899710544,-0.841197259217681,0.28961564594248956,2025-02-07,10,39.333333333333336,22.450000000000017,42.0,22.45,-0.5,-8.75
NewDelhi-8118,2025-02-07 10:30:00+00:00,41.0,20.95,55.95,-0.996219147545723,0.06386269483611175,-0.3042893653372004,2025-02-07,10,41.5,19.03333333333335,41.5,13.7,-0.5,7.25
NewDelhi-8118,2025-02-07 11:00:00+00:00,40.0,28.2,46.9,-1.0095734626950603,0.9689226488899045,-0.8981943766168908,2025-02-07,11,40.833333333333336,20.950000000000017,41.0,20.95,-1.0,7.25
NewDelhi-8118,2025-02-07 11:30:00+00:00,39.0,21.8,64.9,-1.0229277778443977,0.1699731722079359,0.28305315963000716,2025-02-07,11,40.0,23.650000000000016,40.0,28.2,-1.0,-6.399999999999999
NewDelhi-8118,2025-02-07 12:00:00+00:00,35.0,15.4,82.9,-1.076345038441747,-0.628976304474033,1.4643006958769047,2025-02-07,12,38.0,21.800000000000022,39.0,21.8,-4.0,-6.4
NewDelhi-8118,2025-02-07 12:30:00+00:00,31.0,21.9,62.45,-1.1297622990390965,0.18245675778109138,0.12227224497417927,2025-02-07,12,35.0,19.700000000000017,35.0,15.4,-4.0,6.499999999999998
NewDelhi-8118,2025-02-07 13:00:00+00:00,37.5,28.4,42.0,-1.0429592505684038,0.993889820036216,-1.2197562059285463,2025-02-07,13,34.5,21.900000000000016,31.0,21.9,6.5,6.5
NewDelhi-8118,2025-02-07 13:30:00+00:00,44.0,19.5,36.4,-0.956156202097711,-0.11714929597464671,-1.587255439427581,2025-02-07,13,37.5,23.266666666666683,37.5,28.4,6.5,-8.899999999999999
NewDelhi-8118,2025-02-07 14:00:00+00:00,57.5,10.6,30.8,-0.7758729475816568,-1.2281884119855095,-1.9547546729266156,2025-02-07,14,46.333333333333336,19.500000000000018,44.0,19.5,13.5,-8.9
NewDelhi-8118,2025-02-07 14:30:00+00:00,71.0,14.899999999999999,40.45,-0.5955896930656026,-0.6913942323398119,-1.321474743772029,2025-02-07,14,57.5,15.00000000000002,57.5,10.6,13.5,4.299999999999999
NewDelhi-8118,2025-02-07 15:00:00+00:00,73.0,19.2,50.1,-0.568881062766928,-0.1546000526941141,-0.6881948146174421,2025-02-07,15,67.16666666666667,14.900000000000018,71.0,14.899999999999999,2.0,4.300000000000001
NewDelhi-8118,2025-02-07 15:30:00+00:00,75.0,20.6,54.05,-0.5421724324682532,0.020170145330066842,-0.4289766052743733,2025-02-07,15,73.0,18.233333333333352,73.0,19.2,2.0,1.4000000000000021
NewDelhi-8118,2025-02-07 16:00:00+00:00,71.5,22.0,58.0,-0.5889125354909339,0.19494034335424734,-0.16975839593130393,2025-02-07,16,73.16666666666667,20.60000000000002,75.0,20.6,-3.5,1.3999999999999986
NewDelhi-8118,2025-02-07 16:30:00+00:00,68.0,15.4,48.85,-0.6356526385136146,-0.628976304474033,-0.7702258935234767,2025-02-07,16,71.5,19.333333333333353,71.5,22.0,-3.5,-6.6
NewDelhi-8118,2025-02-07 17:00:00+00:00,66.5,8.8,39.7,-0.6556841112376207,-1.452892952302313,-1.3706933911156496,2025-02-07,17,68.66666666666667,15.40000000000002,68.0,15.4,-1.5,-6.6
NewDelhi-8118,2025-02-07 17:30:00+00:00,65.0,19.05,34.85,-0.6757155839616267,-0.17332543105384757,-1.6889739772710637,2025-02-07,17,66.5,14.416666666666686,66.5,8.8,-1.5,10.25
NewDelhi-8118,2025-02-07 18:00:00+00:00,73.5,29.3,30.0,-0.5622039051922593,1.1062420901946182,-2.007254563426478,2025-02-07,18,68.33333333333333,19.050000000000022,65.0,19.05,8.5,10.25
NewDelhi-8118,2025-02-07 18:30:00+00:00,82.0,23.35,54.3,-0.4486922264228918,0.3634687485918503,-0.4125703894931664,2025-02-07,18,73.5,23.90000000000002,73.5,29.3,8.5,-5.949999999999999
NewDelhi-8118,2025-02-07 19:00:00+00:00,93.0,17.4,78.6,-0.301794759780181,-0.3793045930109179,1.182113784440145,2025-02-07,19,82.83333333333333,23.35000000000002,82.0,23.35,11.0,-5.950000000000003
NewDelhi-8118,2025-02-07 19:30:00+00:00,104.0,22.0,75.65,-0.1548972931374702,0.19494034335424734,0.9885204382219043,2025-02-07,19,93.0,20.916666666666686,93.0,17.4,11.0,4.600000000000001
NewDelhi-8118,2025-02-07 20:00:00+00:00,97.5,26.6,72.7,-0.24170034160816295,0.7691852797194125,0.7949270920036626,2025-02-07,20,98.16666666666667,22.000000000000018,104.0,22.0,-6.5,4.600000000000001
NewDelhi-8118,2025-02-07 20:30:00+00:00,91.0,23.25,66.3,-0.3285033900788557,0.35098516301869437,0.3749279680047653,2025-02-07,20,97.5,23.95000000000002,97.5,26.6,-6.5,-3.3500000000000014
NewDelhi-8118,2025-02-07 21:00:00+00:00,80.0,19.9,59.9,-0.4754008567215665,-0.06721495368202385,-0.0450711559941315,2025-02-07,21,89.5,23.250000000000018,91.0,23.25,-11.0,-3.3500000000000014
NewDelhi-8118,2025-02-07 21:30:00+00:00,69.0,13.2,51.5,-0.6222983233642774,-0.9036151870834598,-0.5963200062426836,2025-02-07,21,80.0,18.78333333333335,80.0,19.9,-11.0,-6.699999999999999
NewDelhi-8118,2025-02-07 22:00:00+00:00,73.5,6.5,43.1,-0.5622039051922593,-1.7400154204848959,-1.1475688564912356,2025-02-07,22,74.16666666666667,13.200000000000017,69.0,13.2,4.5,-6.699999999999999
NewDelhi-8118,2025-02-07 22:30:00+00:00,78.0,10.05,42.5,-0.5021094870202412,-1.2968481326378662,-1.1869437743661324,2025-02-07,22,73.5,9.916666666666686,73.5,6.5,4.5,3.5500000000000007
NewDelhi-8118,2025-02-07 23:00:00+00:00,77.5,13.6,41.9,-0.5087866445949099,-0.8536808447908367,-1.226318692241029,2025-02-07,23,76.33333333333333,10.050000000000018,78.0,10.05,-0.5,3.549999999999999
NewDelhi-8118,2025-02-07 23:30:00+00:00,77.0,12.25,51.4,-0.5154638021695785,-1.0222092500284394,-0.6028824925551665,2025-02-07,23,77.5,11.966666666666685,77.5,13.6,-0.5,-1.3499999999999996
NewDelhi-8118,2025-02-08 00:00:00+00:00,80.0,10.9,60.9,-0.4754008567215665,-1.1907376552660422,0.020553707130696142,2025-02-08,0,78.16666666666667,12.25000000000002,77.0,12.25,3.0,-1.3499999999999996
NewDelhi-8118,2025-02-08 00:30:00+00:00,83.0,11.25,56.25,-0.4353379112735545,-1.147045105759997,-0.2846019063997523,2025-02-08,0,80.0,11.466666666666685,80.0,10.9,3.0,0.34999999999999964
NewDelhi-8118,2025-02-08 01:00:00+00:00,86.0,11.6,51.6,-0.39527496582554245,-1.103352556253952,-0.5897575199302008,2025-02-08,1,83.0,11.25000000000002,83.0,11.25,3.0,0.34999999999999964
NewDelhi-8118,2025-02-08 01:30:00+00:00,89.0,9.7,61.75,-0.3552120203775304,-1.3405406821439114,0.07633484078679974,2025-02-08,1,86.0,10.850000000000017,86.0,11.6,3.0,-1.9000000000000004
NewDelhi-8118,2025-02-08 02:00:00+00:00,83.5,7.8,71.9,-0.4286607536988858,-1.5777288080338707,0.7424272015038007,2025-02-08,2,86.16666666666667,9.700000000000019,89.0,9.7,-5.5,-1.8999999999999995
NewDelhi-8118,2025-02-08 02:30:00+00:00,78.0,19.099999999999998,66.35,-0.5021094870202412,-0.16708363826727002,0.37820921116100653,2025-02-08,2,83.5,12.200000000000017,83.5,7.8,-5.5,11.299999999999997
NewDelhi-8118,2025-02-08 03:00:00+00:00,80.5,30.4,60.8,-0.4687236991468978,1.2435615314993311,0.013991220818213286,2025-02-08,3,80.66666666666667,19.10000000000002,78.0,19.099999999999998,2.5,11.3
NewDelhi-8118,2025-02-08 03:30:00+00:00,83.0,26.7,65.5,-0.4353379112735545,0.7816688652925681,0.3224280775049034,2025-02-08,3,80.5,25.400000000000016,80.5,30.4,2.5,-3.6999999999999993
NewDelhi-8118,2025-02-08 04:00:00+00:00,82.5,23.0,70.2,-0.44201506884822317,0.31977619908580496,0.6308649341915935,2025-02-08,4,82.0,26.700000000000017,83.0,26.7,-0.5,-3.6999999999999993
NewDelhi-8118,2025-02-08 04:30:00+00:00,82.0,24.75,70.2,-0.4486922264228918,0.5382389466160308,0.6308649341915935,2025-02-08,4,82.5,24.81666666666668,82.5,23.0,-0.5,1.75
NewDelhi-8118,2025-02-08 05:00:00+00:00,75.5,26.5,70.2,-0.5354952748935846,0.7567016941462567,0.6308649341915935,2025-02-08,5,80.0,24.750000000000018,82.0,24.75,-6.5,1.75
NewDelhi-8118,2025-02-08 05:30:00+00:00,69.0,17.35,68.5,-0.6222983233642774,-0.38554638579749545,0.5193026668793863,2025-02-08,5,75.5,22.866666666666685,75.5,26.5,-6.5,-9.149999999999999
NewDelhi-8118,2025-02-08 06:00:00+00:00,68.0,8.2,66.8,-0.6356526385136146,-1.5277944657412479,0.4077403995671791,2025-02-08,6,70.83333333333333,17.35000000000002,69.0,17.35,-1.0,-9.150000000000002
NewDelhi-8118,2025-02-08 06:30:00+00:00,67.0,10.7,69.65,-0.649006953662952,-1.2157048264123538,0.5947712594729385,2025-02-08,6,68.0,12.083333333333352,68.0,8.2,-1.0,2.5
NewDelhi-8118,2025-02-08 07:00:00+00:00,61.5,13.2,72.5,-0.7224556869843074,-0.9036151870834598,0.7818021193786969,2025-02-08,7,65.5,10.700000000000017,67.0,10.7,-5.5,2.5
